t_sim,GT_State,EE_to_top_dist_m,ESDF_top,ESDF_center,ESDF_side,Weight_top,Weight_center,Weight_side,esdf_age_s,tsdf_age_s,logger_cycle_ms,ESDF_count_top,ESDF_count_center,ESDF_count_side,ESDF_dmin_top,ESDF_dmin_center,ESDF_dmin_side,TSDF_top_bx,TSDF_top_by,TSDF_top_bz,TSDF_top_vx,TSDF_top_vy,TSDF_top_vz,TSDF_center_bx,TSDF_center_by,TSDF_center_bz,TSDF_center_vx,TSDF_center_vy,TSDF_center_vz,TSDF_side_bx,TSDF_side_by,TSDF_side_bz,TSDF_side_vx,TSDF_side_vy,TSDF_side_vz,TSDF_top_vcx,TSDF_top_vcy,TSDF_top_vcz,TSDF_center_vcx,TSDF_center_vcy,TSDF_center_vcz,TSDF_side_vcx,TSDF_side_vcy,TSDF_side_vcz
1769790184.5270796,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.127772671,0.06991264800000001,0.4197039997961838,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790184.627109,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.227801986,0.169941963,0.4298269996070303,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790184.727156,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.327848839,0.06974337900000001,0.6885160000820179,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790184.8271098,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.42780269000000004,0.16969723,0.4450349988474045,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790184.9270794,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.5277725200000001,0.071049632,0.40146799801732413,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.0271416,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.627834646,0.171111758,0.7465529997716658,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.1271424,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.045292566,0.27111254900000004,0.682443002006039,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.2270977,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.145247814,0.08983301,0.4077829980815295,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.327167,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.24531722500000003,0.18990242100000002,0.3911910025635734,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.427138,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.345288264,0.28987346,0.5495799996424466,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.5271,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.44525006,0.389835256,0.42275899977539666,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.6271737,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.5453239320000001,0.07635604800000001,0.8538170004612766,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.727091,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.645241189,0.17627330500000002,0.3920989984180778,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.8270872,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.745237393,0.0775238,0.39114500032155775,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790185.9270878,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.845237978,0.177524385,0.3907950012944639,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.0271108,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.9452608610000001,0.081932313,0.5799979990115389,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.1270604,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.045210486,0.18188193800000002,0.4002780005976092,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.2270916,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.056810255000000004,0.28191323300000004,0.42522500007180497,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.3270972,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.156815973,0.064958581,0.4519889989751391,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.4271934,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.256912221,0.16505482900000001,0.38960500023677014,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.5270944,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.35681301600000004,0.264955624,0.47810899923206307,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.6271029,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.456821531,0.364964139,0.5283930004225112,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.7271395,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.5568581380000001,0.044700844,0.5554180024773814,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.8271165,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.6568350820000001,0.144677788,0.5764939996879548,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790186.927137,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.756855496,0.244698202,0.47963000179152004,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.0271251,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.856843711,0.344686417,0.6349329996737652,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.1271043,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.956822939,0.44466564500000005,0.43810100032715127,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.2270832,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.090765417,0.035652504,0.399602999095805,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.3270946,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.190776951,0.13566403800000001,0.4065369976160582,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.4271152,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.29079732,0.040257369,0.41101900205831043,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.527097,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.390779091,0.14023914,0.535833001777064,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.6270812,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.49076337500000006,0.015833471000000002,0.4482059994188603,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.7271013,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.590783595,0.11585369100000001,0.5318540024745744,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.827132,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.690814339,0.009434692,0.42120099897147156,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790187.9270997,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.7907818980000001,0.109402251,0.5464749992825091,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.0270607,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.8907431760000001,0.012840883,0.3970750003645662,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.1271122,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.9907942390000001,0.112891946,0.5747089999204036,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.227067,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.09074917,0.21284687700000002,0.4306580012780614,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.3271105,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.096642077,0.042905205,0.42647100053727627,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.4271564,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.196688043,0.14295117100000002,0.4747789971588645,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.5271277,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.29665922,0.242922348,0.6402120015991386,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.6271005,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.396632017,0.342895145,0.4146840001340024,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.7271,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.49663171200000006,0.051324018000000006,0.4171999971731566,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.8271203,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.5966518110000001,0.151344117,0.4166389990132302,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790188.92712,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.696651676,0.047291203000000004,0.434796998888487,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.0270884,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.7966199660000001,0.14725949300000002,0.38764599958085455,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.1270292,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.013642302,0.051524449,0.36593400000128895,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.2270787,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.113692128,0.05986397,0.38672000300721265,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.3270853,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.213698296,0.15987013800000002,0.37940800029900856,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.4271963,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.313809549,0.259981391,0.6850310019217432,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.5272615,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.41387479600000004,0.36004663800000003,0.9742639995238278,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.6271002,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.513713616,0.07742230600000001,0.5573259986704215,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.7271142,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.613727415,0.177436105,0.6823199983045924,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.8271048,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.713718112,0.076691247,0.5654410015267786,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790189.9270968,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.813710209,0.17668334400000002,0.402343001042027,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790190.0271654,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.913778453,0.080220393,0.7776370002829935,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790190.1271024,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.0137155370000002,0.180157477,0.4760449992318172,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790190.2270586,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.061716018000000004,0.006427389,0.4010839984402992,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769790190.3270874,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.161744825,0.106456196,0.5505179979081731,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
